time_Y_m_d,shoreline
2003-02-20,63.564
2003-02-20,63.383
2003-02-21,62.274
2003-02-21,62.498
2003-02-22,64.458
2003-02-22,64.247
2003-02-23,63.159
2003-02-23,63.035
2003-02-24,62.292
2003-02-24,61.982
2003-02-25,60.253
2003-02-25,59.807
2003-02-26,57.166
2003-02-27,54.525
2003-02-28,53.327
2003-02-28,53.713
2003-03-01,55.389
2003-03-01,56.018
2003-03-02,56.866
2003-03-02,57.268
2003-03-03,58.161
2003-03-04,59.111
2003-03-05,61.482
2003-03-06,62.831
2003-03-06,62.802
2003-03-07,61.144
2003-03-07,61.11
2003-03-08,61.406
2003-03-08,61.32
2003-03-09,60.611
2003-03-09,60.357
2003-03-10,59.069
2003-03-10,59.002
2003-03-11,58.475
2003-03-12,58.664
2003-03-12,59.097
2003-03-13,62.972
2003-03-13,62.853
2003-03-14,61.513
2003-03-14,61.405
2003-03-15,60.462
2003-03-15,60.443
2003-03-16,60.519
2003-03-17,61
2003-03-17,61.031
2003-03-17,61.71
2003-03-18,63.289
2003-03-19,59.38
2003-03-19,59.972
2003-03-20,60.519
2003-03-20,60.546
2003-03-21,60.589
2003-03-21,60.847
2003-03-22,63.364
2003-03-22,63.37
2003-03-23,61.73
2003-03-23,61.986
2003-03-24,63.68
2003-03-24,63.716
2003-03-25,63.861
2003-03-25,63.889
2003-03-26,63.788
2003-03-26,63.317
2003-03-27,60.737
2003-03-27,60.391
2003-03-28,58.368
2003-03-29,58.206
2003-03-29,58.439
2003-03-30,59.1
2003-03-30,59.76
2003-03-31,60.606
2003-04-01,59.194
2003-04-01,59.916
2003-04-02,60.771
2003-04-02,60.808
2003-04-03,60.821
2003-04-04,60.39
2003-04-04,60.357
2003-04-04,60.455
2003-04-05,60.705
2003-04-05,61.75
2003-04-06,62.051
2003-04-07,58.603
2003-04-07,58.985
2003-04-08,61.65
2003-04-08,61.624
2003-04-09,61.421
2003-04-09,61.327
2003-04-10,60.626
2003-04-10,60.164
2003-04-11,60.001
2003-04-11,60.188
2003-04-12,61.604
2003-04-12,61.823
2003-04-13,62.247
2003-04-14,60.204
2003-04-14,58.696
2003-04-15,54.096
2003-04-16,44.854
2003-04-16,44.781
2003-04-17,45.924
2003-04-17,48.451
2003-04-18,50.992
2003-04-18,53.705
2003-04-19,55.976
2003-04-19,55.922
2003-04-20,55.449
2003-04-21,52.567
2003-04-21,53.044
2003-04-22,57.393
2003-04-22,57.672
2003-04-23,59.081
2003-04-23,59.237
2003-04-24,59.626
2003-04-24,60.141
2003-04-25,62.446
2003-04-25,62.435
2003-04-26,62.378
2003-04-26,62.321
2003-04-27,62.179
2003-04-28,61.957
2003-04-28,61.735
2003-04-29,61.38
2003-04-30,61.025
2003-05-01,60.965
2003-05-01,59.512
2003-05-02,56.61
2003-05-02,55.89
2003-05-03,55.201
2003-05-04,54.583
2003-05-05,54.261
2003-05-05,54.398
2003-05-06,55.988
2003-05-06,55.63
2003-05-07,50.864
2003-05-07,50.867
2003-05-08,50.898
2003-05-08,50.931
2003-05-09,51.531
2003-05-09,51.912
2003-05-10,55.84
2003-05-10,55.916
2003-05-11,57.235
2003-05-11,57.536
2003-05-12,60.204
2003-05-12,60.168
2003-05-13,60.076
2003-05-14,60.211
2003-05-14,60.243
2003-05-15,60.163
2003-05-15,60.083
2003-05-16,59.98
2003-05-16,60.148
2003-05-17,60.337
2003-05-17,59.094
2003-05-18,57.798
2003-05-18,55.891
2003-05-19,53.962
2003-05-20,50.529
2003-05-20,50.511
2003-05-21,51.527
2003-05-21,51.357
2003-05-22,50.433
2003-05-22,50.209
2003-05-23,49.069
2003-05-23,49.592
2003-05-24,52.99
2003-05-25,53.336
2003-05-25,53.808
2003-05-26,54.921
2003-05-27,56.034
2003-05-27,57.147
2003-05-28,58.584
2003-05-29,60.874
2003-05-30,62.003
2003-05-31,61.9
2003-05-31,62.114
2003-06-01,62.355
2003-06-01,62.807
2003-06-02,63.19
2003-06-03,62.362
2003-06-04,60.83
2003-06-04,60.747
2003-06-05,60.608
2003-06-05,60.721
2003-06-06,61.589
2003-06-07,62.381
2003-06-07,62.263
2003-06-08,60.904
2003-06-08,60.044
2003-06-09,55.012
2003-06-10,56.733
2003-06-10,57.964
2003-06-10,58.01
2003-06-11,58.519
2003-06-12,59.148
2003-06-12,58.474
2003-06-13,55.052
2003-06-14,51.63
2003-06-14,52.063
2003-06-15,53.522
2003-06-15,52.77
2003-06-16,52.25
2003-06-16,54.413
2003-06-17,55.978
2003-06-18,53.198
2003-06-19,52.934
2003-06-19,53.337
2003-06-20,56.201
2003-06-20,56.334
2003-06-21,57.217
2003-06-21,57.209
2003-06-22,57.214
2003-06-22,57.25
2003-06-23,57.356
2003-06-23,57.235
2003-06-24,57.288
2003-06-25,60.146
2003-06-25,61.339
2003-06-26,60.072
2003-06-27,59.259
2003-06-27,58.446
2003-06-28,56.394
2003-06-29,54.234
2003-06-30,53.064
2003-06-30,51.96
2003-07-01,50.857
2003-07-01,53.591
2003-07-02,56.313
2003-07-02,58.909
2003-07-03,60.365
2003-07-04,52.75
2003-07-04,52.751
2003-07-05,56.749
2003-07-05,57.144
2003-07-06,59.939
2003-07-06,60.034
2003-07-07,60.592
2003-07-07,60.477
2003-07-08,59.786
2003-07-08,59.824
2003-07-09,60.499
2003-07-09,60.834
2003-07-10,62.689
2003-07-11,62.563
2003-07-11,62.485
2003-07-12,62.479
2003-07-12,61.718
2003-07-13,59.572
2003-07-13,59.646
2003-07-14,60.104
2003-07-14,59.579
2003-07-15,58.978
2003-07-15,59.773
2003-07-16,60.509
2003-07-16,60.558
2003-07-17,60.67
2003-07-18,61.406
2003-07-18,61.681
2003-07-19,63.356
2003-07-19,63.044
2003-07-20,61.441
2003-07-20,61.319
2003-07-21,60.489
2003-07-21,60.428
2003-07-22,60.355
2003-07-22,60.33
2003-07-23,59.979
2003-07-24,59.36
2003-07-24,58.84
2003-07-24,58.781
2003-07-25,57.202
2003-07-25,56.844
2003-07-26,53.503
2003-07-27,52.511
2003-07-27,51.519
2003-07-28,50.364
2003-07-29,50.805
2003-07-29,50.677
2003-07-30,50.507
2003-07-30,52.207
2003-07-31,53.782
2003-08-01,54.08
2003-08-02,54.425
2003-08-02,54.201
2003-08-03,51.689
2003-08-03,51.829
2003-08-04,53.654
2003-08-04,53.78
2003-08-05,54.422
2003-08-05,54.469
2003-08-06,54.823
2003-08-06,55.089
2003-08-07,55.967
2003-08-07,55.538
2003-08-08,53.803
2003-08-08,53.891
2003-08-09,54.314
2003-08-10,54.488
2003-08-10,54.518
2003-08-11,54.392
2003-08-11,54.266
2003-08-12,54.105
2003-08-12,53.082
2003-08-13,51.058
2003-08-13,52.464
2003-08-14,53.781
2003-08-14,54.074
2003-08-15,54.142
2003-08-16,52.275
2003-08-16,52.252
2003-08-17,52.986
2003-08-17,53.434
2003-08-18,56.571
2003-08-18,56.297
2003-08-19,54.72
2003-08-19,54.095
2003-08-20,49.715
2003-08-20,48.393
2003-08-21,47.863
2003-08-21,48.338
2003-08-22,51.673
2003-08-22,52.039
2003-08-23,53.884
2003-08-23,53.746
2003-08-24,53.339
2003-08-24,53.405
2003-08-25,54.585
2003-08-26,54.576
2003-08-26,54.566
2003-08-27,53.762
2003-08-28,51.953
2003-08-28,51.848
2003-08-29,51.863
2003-08-29,51.664
2003-08-30,51.526
2003-08-30,52.093
2003-08-31,52.54
2003-09-01,52.232
2003-09-01,51.947
2003-09-02,50.058
2003-09-02,51.03
2003-09-03,55.81
2003-09-03,55.498
2003-09-04,53.904
2003-09-04,53.676
2003-09-05,52.878
2003-09-05,53.182
2003-09-06,54.641
2003-09-06,54.81
2003-09-07,54.861
2003-09-08,53.3
2003-09-08,52.917
2003-09-09,53.81
2003-09-09,54.704
2003-09-10,55.847
2003-09-10,55.84
2003-09-11,55.754
2003-09-11,55.648
2003-09-12,55.436
2003-09-13,56.001
2003-09-13,56.11
2003-09-14,57.33
2003-09-14,57.351
2003-09-15,56.355
2003-09-15,56.205
2003-09-16,55.482
2003-09-16,55.317
2003-09-17,54.269
2003-09-17,54.583
2003-09-18,56.754
2003-09-18,57.063
2003-09-19,58.436
2003-09-19,58.293
2003-09-20,57.205
2003-09-20,57.022
2003-09-21,56.233
2003-09-22,57.197
2003-09-22,58.259
2003-09-23,59.735
2003-09-24,58.835
2003-09-24,57.6
2003-09-25,55.554
2003-09-25,55.727
2003-09-26,56.708
2003-09-26,57.367
2003-09-27,58.563
2003-09-27,58.534
2003-09-28,58.407
2003-09-29,56.963
2003-09-29,57.236
2003-09-30,61.346
2003-09-30,61.515
2003-10-01,59.9
2003-10-01,60.138
2003-10-02,61.727
2003-10-02,61.395
2003-10-03,60.059
2003-10-03,59.669
2003-10-04,58.369
2003-10-05,59.239
2003-10-05,60.108
2003-10-06,60.486
2003-10-06,60.344
2003-10-07,60.403
2003-10-07,60.809
2003-10-08,61.655
2003-10-09,58.488
2003-10-09,57.666
2003-10-10,56.693
2003-10-10,56.778
2003-10-11,57.016
2003-10-11,57.071
2003-10-11,56.203
2003-10-12,55.422
2003-10-13,55.818
2003-10-13,56.115
2003-10-14,58.717
2003-10-14,59.18
2003-10-15,61.313
2003-10-15,61.442
2003-10-16,61.638
2003-10-16,61.752
2003-10-17,62.417
2003-10-17,62.695
2003-10-18,64.591
2003-10-18,64.753
2003-10-19,65.337
2003-10-19,64.963
2003-10-20,63.017
2003-10-20,62.754
2003-10-20,62.667
2003-10-21,60.727
2003-10-21,60.387
2003-10-22,58.08
2003-10-22,57.85
2003-10-23,56.852
2003-10-23,56.374
2003-10-24,55.532
2003-10-24,55.778
2003-10-25,56.757
2003-10-25,57.781
2003-10-26,60.128
2003-10-26,60.05
2003-10-27,59.9
2003-10-27,59.284
2003-10-28,58.145
2003-10-29,58.305
2003-10-29,58.299
2003-10-30,58.152
2003-10-30,58.515
2003-10-31,60.367
2003-10-31,60.449
2003-11-01,60.657
2003-11-01,60.248
2003-11-02,58.418
2003-11-02,58.648
2003-11-03,60.1
2003-11-03,60.65
2003-11-04,62.863
2003-11-05,62.468
2003-11-05,62.071
2003-11-06,61.555
2003-11-06,61.541
2003-11-07,61.761
2003-11-07,62.076
2003-11-08,62.736
2003-11-08,62.673
2003-11-08,62.659
2003-11-09,62.422
2003-11-10,61.115
2003-11-10,60.928
2003-11-11,60.322
2003-11-11,60.25
2003-11-12,60.54
2003-11-12,60.522
2003-11-13,60.039
2003-11-13,60.016
2003-11-14,60.011
2003-11-14,60.155
2003-11-15,61.169
2003-11-15,61.522
2003-11-16,63.216
2003-11-16,62.928
2003-11-17,61.623
2003-11-17,61.718
2003-11-18,62.316
2003-11-18,62.296
2003-11-19,62.233
2003-11-19,62.268
2003-11-20,62.248
2003-11-21,61.725
2003-11-21,61.5
2003-11-22,61.787
2003-11-22,62.317
2003-11-23,63.664
2003-11-23,63.839
2003-11-24,64.019
2003-11-25,63.832
2003-11-25,63.406
2003-11-26,62.614
2003-11-26,61.922
2003-11-26,60.138
2003-11-27,56.826
2003-11-27,56.347
2003-11-28,56.549
2003-11-28,57.077
2003-11-29,60.697
2003-11-29,60.804
2003-11-30,61.51
2003-11-30,62.193
2003-12-01,65.428
2003-12-01,65.412
2003-12-02,65.336
2003-12-02,65.33
2003-12-03,65.358
2003-12-03,65.397
2003-12-04,66.295
2003-12-04,66.701
2003-12-05,67.941
2003-12-05,67.757
2003-12-06,64.992
2003-12-06,64.512
2003-12-07,64.708
2003-12-07,64.706
2003-12-08,64.644
2003-12-08,64.673
2003-12-09,64.739
2003-12-09,64.819
2003-12-10,64.949
2003-12-10,65.058
2003-12-10,65.684
2003-12-11,66.624
2003-12-11,66.735
2003-12-12,65.495
2003-12-12,65.347
2003-12-13,65.096
2003-12-13,65.481
2003-12-14,68.126
2003-12-14,67.832
2003-12-15,65.697
2003-12-15,66.116
2003-12-16,68.206
2003-12-16,68.186
2003-12-17,67.966
2003-12-17,67.715
2003-12-18,66.866
2003-12-18,67.244
2003-12-19,68.605
2003-12-19,68.279
2003-12-20,66.819
2003-12-20,66.748
2003-12-21,66.519
2003-12-21,66.401
2003-12-21,66.349
2003-12-22,66.179
2003-12-22,65.962
2003-12-23,65.419
2003-12-23,65.236
2003-12-24,64.869
2003-12-24,65.412
2003-12-25,66.294
2003-12-25,66.565
2003-12-25,67.107
2003-12-26,67.921
2003-12-26,68.262
2003-12-27,69.647
2003-12-27,69.673
2003-12-28,68.923
2003-12-28,68.584
2003-12-29,67.081
2003-12-30,69.081
2003-12-30,71.081
2003-12-31,72.685
2003-12-31,72.372
2004-01-01,70.495
2004-01-01,70.416
2004-01-02,69.263
2004-01-02,69.395
2004-01-03,70.177
2004-01-03,70.196
2004-01-04,70.278
2004-01-04,70.08
2004-01-05,69.501
2004-01-05,69.74
2004-01-06,70.451
2004-01-06,69.745
2004-01-07,68.337
2004-01-07,67.753
2004-01-08,66.774
2004-01-09,68.53
2004-01-09,68.699
2004-01-10,66.968
2004-01-10,66.902
2004-01-11,67.89
2004-01-11,67.877
2004-01-12,66.706
2004-01-12,66.363
2004-01-13,64.356
2004-01-13,64.806
2004-01-14,67.061
2004-01-14,66.889
2004-01-15,66.361
2004-01-15,66.86
2004-01-16,69.102
2004-01-16,68.85
2004-01-17,67.735
2004-01-17,67.754
2004-01-18,68.288
2004-01-18,68.74
2004-01-19,70.207
2004-01-19,70.239
2004-01-20,69.196
2004-01-20,69.126
2004-01-21,69.274
2004-01-21,69.182
2004-01-22,68.939
2004-01-22,68.986
2004-01-23,69.182
2004-01-24,71.209
2004-01-24,71.498
2004-01-25,71.349
2004-01-25,71.567
2004-01-26,73.117
2004-01-26,73.081
2004-01-27,72.286
2004-01-27,72.436
2004-01-28,73.29
2004-01-28,73.719
2004-01-29,75.701
2004-01-29,75.643
2004-01-29,75.471
2004-01-30,74.351
2004-01-30,74.296
2004-01-31,73.946
2004-01-31,73.843
2004-01-31,73.809
2004-02-01,72.447
2004-02-01,71.86
2004-02-02,68.917
2004-02-02,69.044
2004-02-03,69.779
2004-02-03,69.64
2004-02-04,69.119
2004-02-05,69.517
2004-02-05,69.519
2004-02-06,69.472
2004-02-06,70.891
2004-02-06,71.069
2004-02-07,73.745
2004-02-08,73.945
2004-02-09,70.952
2004-02-09,71.038
2004-02-10,74.742
2004-02-10,75.155
2004-02-11,75.436
2004-02-11,75.149
2004-02-12,73.044
2004-02-12,73.149
2004-02-13,73.75
2004-02-13,74.037
2004-02-14,75.195
2004-02-14,74.778
2004-02-15,73.116
2004-02-15,73.402
2004-02-16,74.218
2004-02-16,73.92
2004-02-17,72.794
2004-02-17,73.132
2004-02-18,74.712
2004-02-18,75.645
2004-02-19,77.649
2004-02-19,77.555
2004-02-20,77.041
2004-02-20,78.047
2004-02-21,79.979
2004-02-21,79.342
2004-02-22,78.108
2004-02-23,77.255
2004-02-23,76.941
2004-02-24,74.499
2004-02-24,74.634
2004-02-25,76.31
2004-02-25,76.435
2004-02-26,76.728
2004-02-26,75.978
2004-02-27,71.941
2004-02-27,70.787
2004-02-28,65.097
2004-02-28,64.784
2004-02-29,62.328
2004-03-01,61.145
2004-03-01,61.572
2004-03-02,65.931
2004-03-02,66.137
2004-03-03,68.443
2004-03-03,68.627
2004-03-04,69.501
2004-03-05,68.215
2004-03-05,68.085
2004-03-06,68.182
2004-03-06,67.009
2004-03-07,64.65
2004-03-07,65.682
2004-03-08,66.716
2004-03-08,67.769
2004-03-09,68.126
2004-03-10,62.84
2004-03-10,62.188
2004-03-11,60.892
2004-03-11,61.488
2004-03-12,66.087
2004-03-12,67.028
2004-03-13,71.729
2004-03-13,71.539
2004-03-14,70.746
2004-03-14,70.474
2004-03-15,69.207
2004-03-15,69.232
2004-03-16,69.104
2004-03-16,68.896
2004-03-17,67.96
2004-03-17,68.105
2004-03-18,68.987
2004-03-19,69.268
2004-03-19,69.372
2004-03-20,69.53
2004-03-20,70.443
2004-03-21,72.25
2004-03-21,71.976
2004-03-22,71.661
2004-03-23,70.293
2004-03-23,71.505
2004-03-24,72.563
2004-03-24,72.813
2004-03-25,72.67
2004-03-26,70.335
2004-03-26,70.804
2004-03-27,74.091
2004-03-27,74.028
2004-03-28,73.756
2004-03-28,73.883
2004-03-29,74.78
2004-03-29,74.856
2004-03-30,75.134
2004-03-31,74.622
2004-03-31,74.616
2004-04-01,75.158
2004-04-01,75.7
2004-04-02,76.577
2004-04-02,76.624
2004-04-03,77.32
2004-04-04,77.658
2004-04-05,76.637
2004-04-05,75.536
2004-04-06,73.46
2004-04-06,73.229
2004-04-07,73.114
2004-04-07,74.342
2004-04-08,75.237
2004-04-08,74.379
2004-04-09,73.494
2004-04-10,71.936
2004-04-10,72.107
2004-04-11,73.852
2004-04-11,74.017
2004-04-12,74.904
2004-04-12,75.138
2004-04-13,75.964
2004-04-13,75.819
2004-04-13,75.387
2004-04-14,72.37
2004-04-14,72.055
2004-04-15,70.365
2004-04-16,70.682
2004-04-16,71
2004-04-17,71.627
2004-04-18,72.642
2004-04-19,66.643
2004-04-19,62.669
2004-04-20,55.248
2004-04-20,56.953
2004-04-21,58.564
2004-04-22,59.64
2004-04-22,61.134
2004-04-23,62.68
2004-04-24,65.728
2004-04-24,66.279
2004-04-25,69.114
2004-04-25,69.619
2004-04-26,73.112
2004-04-26,72.997
2004-04-27,72.098
2004-04-27,71.963
2004-04-28,70.127
2004-04-29,68.099
2004-04-29,66.857
2004-04-30,67.429
2004-04-30,68.001
2004-05-01,68.585
2004-05-02,69.478
2004-05-03,69.976
2004-05-03,70.475
2004-05-04,71.113
2004-05-04,73.554
2004-05-05,76.163
2004-05-05,73.901
2004-05-06,69.02
2004-05-07,61.022
2004-05-07,63.765
2004-05-08,66.116
2004-05-09,66.61
2004-05-09,66.836
2004-05-10,68.254
2004-05-10,68.117
2004-05-11,67.313
2004-05-11,66.84
2004-05-12,64.059
2004-05-13,61.695
2004-05-14,61.518
2004-05-14,61.657
2004-05-15,62.273
2004-05-15,63.238
2004-05-16,64.995
2004-05-16,66.752
2004-05-17,67.681
2004-05-18,67.511
2004-05-19,66.704
2004-05-19,65.284
2004-05-20,63.777
2004-05-20,63.172
2004-05-21,62.532
2004-05-22,60.844
2004-05-23,66.006
2004-05-23,66.256
2004-05-24,66.424
2004-05-24,66.36
2004-05-25,65.674
2004-05-25,65.702
2004-05-26,66.004
2004-05-27,66.306
2004-05-28,66.608
2004-05-29,66.91
2004-05-29,67.212
2004-05-30,67.514
2004-05-31,67.816
2004-06-01,67.901
2004-06-02,67.624
2004-06-02,67.347
2004-06-03,66.993
2004-06-03,66.938
2004-06-04,66.901
2004-06-04,65.113
2004-06-05,63.636
2004-06-05,65.735
2004-06-06,67.398
2004-06-07,66.346
2004-06-07,66.385
2004-06-08,67.008
2004-06-08,66.968
2004-06-09,66.821
2004-06-09,67.043
2004-06-10,68.038
2004-06-10,67.951
2004-06-11,67.072
2004-06-11,66.75
2004-06-12,64.547
2004-06-12,64.347
2004-06-13,63.896
2004-06-14,65.605
2004-06-14,66.325
2004-06-15,65.971
2004-06-15,65.618
2004-06-16,65.053
2004-06-17,64.488
2004-06-18,63.735
2004-06-18,59.219
2004-06-19,54.345
2004-06-19,56.186
2004-06-20,57.795
2004-06-21,55.928
2004-06-21,56.134
2004-06-22,62.534
2004-06-22,63.181
2004-06-23,67.104
2004-06-23,67.13
2004-06-24,67.411
2004-06-24,67.406
2004-06-25,67.326
2004-06-25,67.3
2004-06-26,66.94
2004-06-27,65.795
2004-06-27,65.3
2004-06-28,62.056
2004-06-28,61.849
2004-06-29,60.874
2004-06-30,61.362
2004-06-30,63.077
2004-07-01,66.504
2004-07-02,63.793
2004-07-02,64.446
2004-07-03,66.419
2004-07-03,67.944
2004-07-04,69.35
2004-07-04,69.387
2004-07-05,68.958
2004-07-06,64.139
2004-07-06,63.83
2004-07-07,62.947
2004-07-07,62.892
2004-07-08,62.553
2004-07-08,62.71
2004-07-09,63.359
2004-07-09,62.76
2004-07-10,58.839
2004-07-10,58.71
2004-07-11,58.839
2004-07-11,59.516
2004-07-12,63.064
2004-07-12,62.948
2004-07-13,63.29
2004-07-14,66.687
2004-07-15,65.463
2004-07-15,64.239
2004-07-16,63.015
2004-07-16,61.791
2004-07-17,60.322
2004-07-17,56.915
2004-07-18,50.712
2004-07-18,53.193
2004-07-19,56.338
2004-07-19,57.607
2004-07-20,58.688
2004-07-21,56.779
2004-07-21,56.91
2004-07-22,59.3
2004-07-22,59.529
2004-07-23,62.05
2004-07-23,62.087
2004-07-24,62.409
2004-07-24,62.607
2004-07-25,63.885
2004-07-25,63.617
2004-07-26,63.508
2004-07-27,64.276
2004-07-27,64.312
2004-07-27,64.418
2004-07-28,64.465
2004-07-28,63.91
2004-07-29,61.803
2004-07-30,62.086
2004-07-30,62.042
2004-07-31,61.642
2004-07-31,61.241
2004-08-01,60.729
2004-08-01,61.108
2004-08-02,61.931
2004-08-02,62.618
2004-08-03,63.185
2004-08-03,62.366
2004-08-04,61.695
2004-08-05,61.877
2004-08-05,61.537
2004-08-06,59.096
2004-08-06,59.458
2004-08-07,61.242
2004-08-07,61.128
2004-08-08,60.878
2004-08-09,62.041
2004-08-09,62.096
2004-08-10,62.765
2004-08-10,63.02
2004-08-11,64.876
2004-08-11,65.124
2004-08-12,66.641
2004-08-13,66.328
2004-08-14,64.458
2004-08-14,62.588
2004-08-15,60.717
2004-08-15,58.847
2004-08-16,56.603
2004-08-16,57.944
2004-08-17,60.925
2004-08-17,62.359
2004-08-18,63.611
2004-08-19,62.015
2004-08-20,61.346
2004-08-20,61.524
2004-08-21,63.816
2004-08-21,64.068
2004-08-22,65.828
2004-08-22,65.828
2004-08-23,65.918
2004-08-23,66.277
2004-08-24,67.852
2004-08-24,67.598
2004-08-25,66.594
2004-08-25,66.778
2004-08-26,67.489
2004-08-27,67.253
2004-08-27,67.184
2004-08-28,67.365
2004-08-28,67.498
2004-08-29,67.578
2004-08-29,67.657
2004-08-30,67.759
2004-08-30,67.879
2004-08-31,68.003
2004-08-31,66.926
2004-09-01,65.874
2004-09-02,64.576
2004-09-02,64.6
2004-09-03,66.149
2004-09-03,66.266
2004-09-04,66.572
2004-09-04,66.609
2004-09-05,66.867
2004-09-05,67.215
2004-09-06,68.983
2004-09-06,69.078
2004-09-07,69.481
2004-09-07,69.401
2004-09-08,68.974
2004-09-08,69.053
2004-09-09,69.524
2004-09-09,69.522
2004-09-10,68.959
2004-09-10,68.628
2004-09-11,66.358
2004-09-12,65.303
2004-09-12,64.248
2004-09-13,62.574
2004-09-14,62.062
2004-09-14,62.028
2004-09-14,62.483
2004-09-15,63.401
2004-09-15,63.462
2004-09-15,63.549
2004-09-16,63.723
2004-09-17,66.278
2004-09-17,66.572
2004-09-18,67.859
2004-09-18,68.052
2004-09-19,68.792
2004-09-19,68.776
2004-09-20,68.417
2004-09-20,68.392
2004-09-21,68.265
2004-09-21,68.262
2004-09-22,68.287
2004-09-22,68.368
2004-09-23,68.291
2004-09-23,67.702
2004-09-24,65.32
2004-09-24,65.439
2004-09-25,65.529
2004-09-26,64.559
2004-09-26,64.752
2004-09-27,66.612
2004-09-27,67.221
2004-09-28,68.079
2004-09-28,68.237
2004-09-29,68.49
2004-09-29,67.955
2004-09-30,66.766
2004-10-01,64.298
2004-10-01,64.29
2004-10-02,66.56
2004-10-02,66.817
2004-10-03,67.129
2004-10-03,66.476
2004-10-04,61.799
2004-10-04,61.639
2004-10-05,61.024
2004-10-05,61.581
2004-10-06,65.491
2004-10-06,65.79
2004-10-07,67.37
2004-10-07,66.742
2004-10-08,63.89
2004-10-08,63.861
2004-10-09,63.462
2004-10-09,63.293
2004-10-10,63.107
2004-10-10,63.569
2004-10-11,65.551
2004-10-12,64.34
2004-10-12,64.754
2004-10-13,66.505
2004-10-13,67.088
2004-10-14,67.921
2004-10-14,68.256
2004-10-15,68.822
2004-10-15,68.243
2004-10-16,67.302
2004-10-16,66.925
2004-10-16,65.644
2004-10-17,63.561
2004-10-17,63.588
2004-10-18,67.063
2004-10-18,67.414
2004-10-19,67.444
2004-10-19,67.377
2004-10-20,67.036
2004-10-20,67.303
2004-10-21,68.336
2004-10-21,68.422
2004-10-22,68.652
2004-10-22,68.493
2004-10-23,67.746
2004-10-23,67.709
2004-10-24,67.444
2004-10-24,67.339
2004-10-25,67.073
2004-10-26,67.455
2004-10-26,67.575
2004-10-27,67.351
2004-10-27,67.625
2004-10-28,68.283
2004-10-28,68.324
2004-10-28,67.414
2004-10-29,65.593
2004-10-30,64.94
2004-10-30,64.878
2004-10-31,65.542
2004-10-31,65.543
2004-11-01,64.887
2004-11-01,65.087
2004-11-02,66.63
2004-11-02,66.647
2004-11-03,66.225
2004-11-03,66.308
2004-11-04,66.701
2004-11-04,66.647
2004-11-04,66.628
2004-11-05,66.197
2004-11-05,66.071
2004-11-06,65.679
2004-11-06,66.089
2004-11-07,68.348
2004-11-07,68.08
2004-11-08,66.91
2004-11-08,66.886
2004-11-08,66.878
2004-11-09,66.823
2004-11-09,66.868
2004-11-10,67.065
2004-11-10,66.765
2004-11-11,65.842
2004-11-11,65.355
2004-11-12,64.303
2004-11-12,64.394
2004-11-13,64.766
2004-11-13,63.878
2004-11-14,62.184
2004-11-14,62.828
2004-11-15,63.795
2004-11-15,63.953
2004-11-16,63.119
2004-11-16,63.224
2004-11-17,64.481
2004-11-17,64.682
2004-11-18,65.375
2004-11-18,65.552
2004-11-19,66.472
2004-11-19,66.612
2004-11-20,67.138
2004-11-20,66.856
2004-11-21,65.777
2004-11-21,66.035
2004-11-22,66.994
2004-11-22,66.857
2004-11-23,66.407
2004-11-24,66.864
2004-11-25,67.321
2004-11-26,67.778
2004-11-27,68.235
2004-11-28,68.692
2004-11-29,69.149
2004-11-30,69.606
2004-12-01,70.03
2004-12-02,70.196
2004-12-02,70.087
2004-12-03,69.268
2004-12-03,69.281
2004-12-04,69.312
2004-12-04,69.163
2004-12-05,68.602
2004-12-05,68.826
2004-12-06,70.639
2004-12-06,71.031
2004-12-07,73.263
2004-12-07,73.097
2004-12-08,71.892
2004-12-08,71.391
2004-12-09,69.245
2004-12-09,69.13
2004-12-10,68.784
2004-12-10,69.507
2004-12-10,70.047
2004-12-11,71.802
2004-12-11,71.733
2004-12-12,71.238
2004-12-12,71.417
2004-12-13,71.892
2004-12-13,72.181
2004-12-14,72.716
2004-12-14,72.412
2004-12-15,68.133
2004-12-15,67.674
2004-12-16,67.341
2004-12-16,67.414
2004-12-17,68.037
2004-12-17,68.147
2004-12-18,68.762
2004-12-18,69.038
2004-12-19,70.498
2004-12-19,70.801
2004-12-20,71.645
2004-12-20,70.949
2004-12-21,68.002
2004-12-21,68.011
2004-12-22,68.471
2004-12-22,68.715
2004-12-23,69.774
2004-12-23,70.266
2004-12-24,70.928
2004-12-24,71.768
2004-12-25,73.789
2004-12-25,73.915
2004-12-25,73.538
2004-12-26,72.386
2004-12-26,72.998
2004-12-27,74.367
2004-12-28,73.849
2004-12-28,73.685
2004-12-29,71.802
2004-12-29,71.619
2004-12-30,71.585
2004-12-30,70.271
2004-12-31,68.711
2004-12-31,68.713
2005-01-01,69.721
2005-01-01,69.763
2005-01-02,70.603
2005-01-02,70.751
2005-01-03,71.454
2005-01-03,71.307
2005-01-04,70.702
2005-01-04,70.883
2005-01-05,71.704
2005-01-05,71.71
2005-01-06,71.878
2005-01-06,71.973
2005-01-07,72.174
2005-01-07,71.835
2005-01-08,70.735
2005-01-08,71.049
2005-01-08,71.503
2005-01-09,72.98
2005-01-09,72.981
2005-01-09,72.829
2005-01-10,72.338
2005-01-10,72.684
2005-01-11,73.615
2005-01-11,73.959
2005-01-12,74.516
2005-01-12,74.644
2005-01-13,74.63
2005-01-13,74.696
2005-01-13,75.119
